Ticket_ID,inferred_severity,severity_delta,mismatch_label,mismatch_type,score_rule,score_embedding,score_resolution_time,fused_score
TKT-115271,Medium,1,0,None,1.1,0.63175684,1.49535,1.0151849061250686
TKT-115272,Medium,1,0,None,0.4,2.0941286,0.4806,1.0090650156140328
TKT-115273,Medium,0,0,None,0.1,0.81794167,2.616,0.8544795710593462
TKT-115274,Low,0,0,None,0.3,0.19682762,1.09965,0.42381967753171923
TKT-115275,High,0,0,None,2.9,2.9681032,0.51285,2.446406149864197
TKT-115276,Medium,1,0,None,1.6,1.0733339,0.0,1.0956668615341187
TKT-115277,Low,0,0,None,0.15,0.12187548,0.80865,0.2718864239752293
TKT-115278,Medium,1,0,None,0.2,0.04953258,2.4078,0.5888963965699077
TKT-115279,High,0,0,None,1.3,1.4184979,2.3439,1.5502542436122895
TKT-115280,Medium,1,0,None,0.2,0.04953258,2.28585,0.5645064143463969
TKT-115281,High,1,0,None,1.6,1.0733339,2.28585,1.5528368711471559
TKT-115282,Low,0,0,None,0.3,0.09956941,1.2999,0.4298293098807335
TKT-115283,Medium,0,0,None,1.2,1.0980611,0.0,0.9243214011192322
TKT-115284,Medium,0,0,None,1.0,1.0042081,0.2937,0.8602128326892853
TKT-115285,Medium,1,0,None,0.3,0.19682762,2.68545,0.7409796878695489
TKT-115286,Medium,1,0,None,0.2,0.57010436,2.3439,0.758316520601511
TKT-115287,Medium,-1,0,None,1.1,0.64617956,2.2284,1.1668428540229798
TKT-115288,High,1,0,None,2.0,1.2823856,2.28585,1.8060049653053283
TKT-115289,Medium,0,0,None,0.4,2.0941286,1.61205,1.2353550270199776
TKT-115290,Medium,1,0,None,1.1,0.63175684,2.28585,1.1732849150896072
TKT-115291,Low,-1,0,None,0.3,0.09956941,1.61205,0.4922593101859093
TKT-115292,High,2,1,Hidden Crisis,2.0,1.9488056,2.68545,2.119171965122223
TKT-115293,Medium,0,0,None,1.3,1.4184979,0.7893,1.2393342554569244
TKT-115294,Critical,0,0,None,3.0,2.9681032,2.2284,2.8345161080360417
TKT-115295,High,1,0,None,2.0,1.29454,2.5431,1.861709040403366
TKT-115296,Medium,0,0,None,1.1,0.63175684,1.7382,1.0637548953294753
TKT-115297,Low,-1,0,None,0.15,0.12187548,1.1277,0.3356964148581028
TKT-115298,High,2,1,Hidden Crisis,2.1,1.9981121,1.7382,1.9919791758060454
TKT-115299,High,0,0,None,2.1,1.9981121,0.63615,1.7715691864490508
TKT-115300,Medium,0,0,None,2.0,1.29454,0.34485,1.422059017419815
TKT-115301,High,-1,0,None,2.0,1.9488056,2.83995,2.150071966648102
TKT-115302,Medium,1,0,None,1.2,1.0600208,0.42135,0.9952773034572602
TKT-115303,Medium,-1,0,None,0.3,0.09956941,2.83995,0.7378393158316613
TKT-115304,Critical,1,0,None,3.0,2.996188,1.7382,2.746305763721466
TKT-115305,Medium,-1,0,None,1.2,1.0980611,2.68545,1.4614114165306091
TKT-115306,Low,-1,0,None,0.2,0.57010436,0.9231,0.4741565264761448
TKT-115307,High,1,0,None,2.0,1.29454,1.7784,1.708769005537033
TKT-115308,Medium,0,0,None,1.0,1.0042081,1.00575,1.0026228189468385
TKT-115309,Low,0,0,None,0.1,0.81794167,0.34485,0.4002495843917131
TKT-115310,Medium,1,0,None,0.2,0.6429595,1.1277,0.5405758120119571
TKT-115311,Low,-1,0,None,0.3,0.09956941,0.441,0.25804930180311203
TKT-115312,Medium,1,0,None,0.3,1.3503485,1.21245,0.8501119762659073
TKT-115313,Low,-1,0,None,0.3,0.038576685,0.0,0.14850184507668018
TKT-115314,Medium,0,0,None,2.0,1.29454,0.35385,1.4238590180873871
TKT-115315,High,2,1,Hidden Crisis,1.3,1.4184979,2.68545,1.6185642659664157
TKT-115316,Medium,-1,0,None,1.1,1.0012358,1.21245,1.0879225611686707
TKT-115317,Critical,0,0,None,3.0,2.9681032,2.916,2.9720360875129703
TKT-115318,Medium,-1,0,None,1.1,0.64617956,1.49535,1.0202328562736511
TKT-115319,High,1,0,None,2.0,1.8930382,1.96125,1.9548133432865142
TKT-115320,Low,-1,0,None,0.2,0.6429595,0.4623,0.40749581828713416
TKT-115321,Low,0,0,None,0.05,0.15748627,1.69665,0.41695020217448475
TKT-115322,High,2,1,Hidden Crisis,2.0,1.8930382,0.86415,1.735393351316452
TKT-115323,Medium,0,0,None,0.1,0.81794167,2.5431,0.8398996073752641
TKT-115324,Critical,0,0,None,3.0,2.996188,2.76105,2.9508757710456845
TKT-115325,Medium,1,0,None,1.1,0.63175684,2.11995,1.14010491669178
TKT-115326,Medium,0,0,None,1.3,1.4184979,1.569,1.3952742516994476
TKT-115327,High,0,0,None,2.0,1.998326,2.4705,2.0935140788555144
TKT-115328,Medium,0,0,None,1.2,1.0600208,0.6804,1.0470873057842256
TKT-115329,High,-1,0,None,2.0,1.9488056,1.6527,1.9126219391822816
TKT-115330,Medium,-1,0,None,1.2,1.0980611,1.4295,1.2102213978767395
TKT-115331,High,1,0,None,2.0,1.9488056,2.3439,2.050861942768097
TKT-115332,Medium,1,0,None,0.3,0.09956941,2.76105,0.7220592960715294
TKT-115333,Medium,-1,0,None,1.6,1.0733339,0.9636,1.2883868575096131
TKT-115334,Medium,0,0,None,0.3,1.3503485,0.0,0.6076219707727433
TKT-115335,High,0,0,None,2.8,2.159486,2.2284,2.4615000963211062
TKT-115336,High,0,0,None,2.0,1.8930382,2.11995,1.9865533649921416
TKT-115337,Low,-1,0,None,0.05,0.15748627,0.0,0.07762019652873277
TKT-115338,Medium,0,0,None,1.2,1.0600208,2.11995,1.3349973142147065
TKT-115339,High,1,0,None,1.3,1.4184979,2.5431,1.5900942742824555
TKT-115340,Medium,1,0,None,1.1,1.0012358,1.569,1.1592325568199158
TKT-115341,Low,-1,0,None,0.2,0.6429595,0.0,0.31503581777215
TKT-115342,High,0,0,None,2.1,1.9981121,1.0503,1.854399186372757
TKT-115343,High,1,0,None,2.0,1.9488056,0.6102,1.7041219472885132
TKT-115344,Medium,1,0,None,0.4,2.0941286,0.3096,0.9748650148510932
TKT-115345,Critical,0,0,None,3.0,2.996188,2.17515,2.8336957573890684
TKT-115346,High,1,0,None,1.6,1.0733339,2.2284,1.541346859931946
TKT-115347,Medium,-1,0,None,1.3,1.4184979,1.7784,1.4371542394161225
TKT-115348,High,1,0,None,2.1,1.9981121,2.11995,2.0683291971683504
TKT-115349,Low,0,0,None,0.2,0.6429595,0.55875,0.42678581252694126
TKT-115350,Medium,0,0,None,0.2,0.6429595,2.3439,0.783815810829401
TKT-115351,Medium,-1,0,None,1.0,1.0042081,2.2284,1.2471528291702272
TKT-115352,Medium,1,0,None,0.2,0.6429595,1.4595,0.6069358088076114
TKT-115353,Low,0,0,None,0.3,0.19682762,1.36425,0.4767396613955498
TKT-115354,Medium,1,0,None,0.3,0.038576685,2.3439,0.6172818381339311
TKT-115355,Low,0,0,None,0.3,0.03737933,1.5297,0.45402277838438754
TKT-115356,Low,0,0,None,0.05,0.15748627,1.69665,0.41695020217448475
TKT-115357,Medium,0,0,None,1.3,1.4184979,1.0266,1.286794251203537
TKT-115358,Medium,0,0,None,0.1,0.81794167,1.3311,0.597499581053853
TKT-115359,High,1,0,None,2.0,1.8930382,1.9116,1.9448833525180815
TKT-115360,Low,-1,0,None,0.3,0.036962382,0.4806,0.24405683912336826
TKT-115361,Critical,0,0,None,3.0,2.996188,2.4078,2.8802257657051085
TKT-115362,Medium,-1,0,None,0.1,0.81794167,1.18215,0.5677095849066973
TKT-115363,Medium,0,0,None,0.2,0.04953258,2.4705,0.6014364032074809
TKT-115364,High,0,0,None,2.1,1.9981121,2.616,2.167539173364639
TKT-115365,High,-1,0,None,2.0,1.9488056,2.916,2.165281927585602
TKT-115366,Low,-1,0,None,0.15,0.12187548,1.5297,0.41609642878174785
TKT-115367,High,1,0,None,2.0,1.9488056,2.28585,2.039251959323883
TKT-115368,Low,0,0,None,0.05,0.15748627,0.42135,0.16189019698649643
TKT-115369,Medium,0,0,None,1.6,1.0733339,1.5297,1.401606869697571
TKT-115370,Medium,-1,0,None,0.3,0.036962382,2.916,0.7311368171125651
TKT-115371,Medium,0,0,None,0.3,1.3503485,0.0,0.6076219707727433
TKT-115372,Medium,-1,0,None,0.3,0.09956941,1.69665,0.5091793045401574
TKT-115373,Medium,1,0,None,0.4,2.0941286,0.0,0.9129450157284736
TKT-115374,Medium,0,0,None,1.2,1.0600208,1.2999,1.1709873139858247
TKT-115375,Medium,0,0,None,0.3,0.038576685,1.96125,0.5407518345862627
TKT-115376,Medium,0,0,None,0.4,2.0941286,2.28585,1.3701150253415109
TKT-115377,Medium,1,0,None,1.6,1.0733339,0.90345,1.276356863975525
TKT-115378,High,0,0,None,2.0,1.8930382,2.4078,2.0441233456134795
TKT-115379,Low,0,0,None,0.2,0.57010436,0.7893,0.447396532446146
TKT-115380,Medium,-1,0,None,0.15,0.12187548,2.83995,0.6781464375555516
TKT-115381,Medium,1,0,None,0.2,0.4857986,2.0634,0.6727095164358616
TKT-115382,Medium,0,0,None,1.2,1.0980611,0.7407,1.0724614024162293
TKT-115383,Medium,0,0,None,1.1,1.0012358,0.42135,0.9297025561332704
TKT-115384,Medium,0,0,None,1.0,1.0042081,0.80865,0.9632028341293335
TKT-115385,Low,0,0,None,0.2,0.6429595,0.6804,0.45111582055687904
TKT-115386,Medium,-1,0,None,1.0,1.0042081,0.98505,0.9984828352928162
TKT-115387,Medium,1,0,None,0.3,1.3503485,1.9116,0.9899419695138931
TKT-115388,High,0,0,None,2.0,1.9488056,1.21245,1.82457195520401
TKT-115389,Low,-1,0,None,0.2,0.04953258,0.63615,0.23456640522927047
TKT-115390,Medium,1,0,None,1.2,1.0600208,1.7382,1.2586472928524017
TKT-115391,Low,0,0,None,0.2,0.4857986,0.7104,0.402109507471323
TKT-115392,Medium,1,0,None,0.3,0.036962382,1.96125,0.5401868287473918
TKT-115393,Medium,-1,0,None,1.0,1.0042081,2.28585,1.258642840385437
TKT-115394,Critical,0,0,None,3.0,2.996188,1.61205,2.7210757851600644
TKT-115395,Medium,1,0,None,0.3,1.3503485,0.94365,0.7963519722223282
TKT-115396,High,0,0,None,2.1,1.9981121,1.7784,2.0000191748142244
TKT-115397,Medium,1,0,None,1.2,1.0980611,2.28585,1.3814914107322693
TKT-115398,Low,0,0,None,0.3,0.03737933,0.80865,0.30981277357786896
TKT-115399,Medium,0,0,None,0.15,0.16172615,2.3439,0.5928841471672058
TKT-115400,Medium,1,0,None,0.3,1.3503485,1.39755,0.8871319681406022
TKT-115401,Medium,-1,0,None,0.4,2.0941286,1.61205,1.2353550270199776
TKT-115402,High,1,0,None,2.0,1.9488056,0.0,1.582081949710846
TKT-115403,Low,-1,0,None,0.2,0.04953258,0.42135,0.19160640519112349
TKT-115404,High,0,0,None,2.0,1.998326,1.2429,1.8479940831661223
TKT-115405,Medium,0,0,None,0.4,2.0941286,2.3439,1.3817250087857247
TKT-115406,Low,0,0,None,0.3,0.038576685,0.27015,0.20253184624016285
TKT-115407,Low,0,0,None,0.3,0.19682762,0.38925,0.2817396745085716
TKT-115408,Medium,-1,0,None,0.2,0.4857986,2.17515,0.6950594939291477
TKT-115409,Low,0,0,None,0.15,0.16172615,1.69665,0.46343415975570684
TKT-115410,Medium,1,0,None,0.3,0.09956941,1.69665,0.5091793045401574
TKT-115411,Low,0,0,None,0.3,0.036962382,0.2433,0.19659684039652348
TKT-115412,High,1,0,None,2.0,1.29454,1.3311,1.619309014081955
TKT-115413,Medium,-1,0,None,0.3,0.038576685,2.4705,0.6426018435508013
TKT-115414,Medium,0,0,None,0.3,1.3503485,1.86615,0.9808519750833512
TKT-115415,Medium,1,0,None,1.0,1.0042081,0.4806,0.897592830657959
TKT-115416,High,1,0,None,2.0,1.9488056,2.916,2.165281927585602
TKT-115417,High,2,1,Hidden Crisis,2.0,1.998326,0.94365,1.7881440818309784
TKT-115418,Low,0,0,None,0.3,0.19682762,0.50145,0.30417967289686204
TKT-115419,Low,-1,0,None,0.15,0.12187548,1.49535,0.4092264212667942
TKT-115420,Medium,1,0,None,1.1,0.63175684,1.82055,1.0802248984575271
TKT-115421,Medium,0,0,None,0.2,0.57010436,1.7784,0.645216516405344
TKT-115422,High,1,0,None,2.0,1.9488056,0.40455,1.6629919469356538
TKT-115423,Medium,1,0,None,0.2,0.6429595,2.76105,0.8672458149492741
TKT-115424,Low,0,0,None,0.3,0.19682762,0.2535,0.25458967536687854
TKT-115425,Low,-2,1,False Alarm,0.05,0.15748627,0.3615,0.14992019552737473
TKT-115426,Medium,1,0,None,1.2,1.0980611,0.9636,1.1170413970947266
TKT-115427,High,0,0,None,2.0,1.998326,2.916,2.1826140582561493
TKT-115428,Medium,0,0,None,0.05,0.15748627,2.76105,0.6298301937058568
TKT-115429,High,1,0,None,2.1,1.9981121,2.5431,2.1529592096805574
TKT-115430,Medium,0,0,None,1.0,1.0042081,1.09965,1.0214028358459473
TKT-115431,Medium,1,0,None,1.2,1.0600208,1.21245,1.1534973084926605
TKT-115432,High,1,0,None,2.0,1.2823856,2.83995,1.9168249726295472
TKT-115433,Medium,0,0,None,1.1,0.64617956,0.4623,0.8136228561401367
TKT-115434,Critical,0,0,None,3.0,2.996188,2.11995,2.8226557850837706
TKT-115435,High,0,0,None,2.0,1.29454,1.69665,1.692419022321701
TKT-115436,Medium,0,0,None,1.6,1.0733339,0.43245,1.1821568608283997
TKT-115437,Low,0,0,None,0.2,0.6429595,0.2226,0.3595558173954487
TKT-115438,Medium,1,0,None,1.2,1.0600208,1.0503,1.1210673034191132
TKT-115439,High,2,1,Hidden Crisis,2.1,1.9981121,2.68545,2.181429201364517
TKT-115440,Low,0,0,None,0.15,0.12187548,0.5826,0.22667642012238504
TKT-115441,Medium,-1,0,None,0.3,0.09956941,2.0634,0.5825293049216271
TKT-115442,Medium,0,0,None,0.1,0.81794167,2.5431,0.8398996073752641
TKT-115443,Medium,1,0,None,0.1,0.81794167,2.17515,0.766309567168355
TKT-115444,Medium,1,0,None,0.2,0.57010436,1.49535,0.5886065281927586
TKT-115445,Medium,0,0,None,1.2,1.0600208,2.17515,1.3460372865200043
TKT-115446,Medium,1,0,None,0.4,2.0941286,0.4512,1.0031850174069405
TKT-115447,High,0,0,None,2.0,1.9488056,1.569,1.8958819508552551
TKT-115448,Low,0,0,None,0.15,0.12187548,1.07535,0.32522642984986305
TKT-115449,Medium,0,0,None,1.3,1.4184979,1.18215,1.3179042518138886
TKT-115450,Medium,0,0,None,0.2,0.04953258,2.76105,0.6595464019104839
TKT-115451,Low,0,0,None,0.3,0.036962382,0.86415,0.3207668367773294
TKT-115452,High,0,0,None,2.0,1.998326,1.5297,1.9053540885448457
TKT-115453,Medium,0,0,None,0.4,2.0941286,0.3615,0.9852450147271156
TKT-115454,Medium,1,0,None,0.2,0.6429595,2.28585,0.7722058273851871
TKT-115455,Medium,-1,0,None,1.6,1.0733339,1.7784,1.4513468503952027
TKT-115456,Medium,-1,0,None,0.3,0.09956941,2.83995,0.7378393158316613
TKT-115457,Low,0,0,None,0.15,0.12187548,1.09965,0.33008642569184304
TKT-115458,Low,-1,0,None,0.3,0.036962382,0.0,0.14793683923780918
TKT-115459,Low,0,0,None,0.2,0.4857986,1.18215,0.49645951166749
TKT-115460,Medium,0,0,None,1.3,1.4184979,0.441,1.1696742534637452
TKT-115461,High,-1,0,None,2.0,1.9488056,1.7784,1.93776193857193
TKT-115462,High,1,0,None,2.1,1.9981121,0.9231,1.828959184885025
TKT-115463,High,1,0,None,2.0,1.998326,1.0503,1.8094740808010101
TKT-115464,Medium,0,0,None,0.3,1.3503485,2.4705,1.1017219692468645
TKT-115465,High,1,0,None,1.3,1.4184979,2.28585,1.5386442601680757
TKT-115466,Low,0,0,None,0.3,0.09956941,0.7104,0.3119292959570885
TKT-115467,Medium,1,0,None,0.2,0.4857986,1.2429,0.508609513193369
TKT-115468,Medium,0,0,None,1.2,1.0980611,0.0,0.9243214011192322
TKT-115469,Medium,-1,0,None,1.1,1.0012358,2.68545,1.3825225710868838
TKT-115470,Critical,0,0,None,3.0,2.996188,0.696,2.5378657698631284
TKT-115471,Medium,1,0,None,0.3,0.09956941,2.68545,0.7069393143057824
TKT-115472,High,0,0,None,2.0,1.29454,2.11995,1.777079027891159
TKT-115473,Medium,0,0,None,0.1,0.81794167,2.01165,0.7336096007376909
TKT-115474,High,1,0,None,2.0,1.8930382,0.4512,1.6528033554553985
TKT-115475,Medium,1,0,None,0.15,0.12187548,2.2284,0.5558364190161229
TKT-115476,High,1,0,None,2.0,1.8930382,2.4078,2.0441233456134795
TKT-115477,Medium,0,0,None,0.4,2.0941286,2.0634,1.3256250217556953
TKT-115478,Medium,1,0,None,1.1,0.63175684,2.17515,1.151144888997078
TKT-115479,High,0,0,None,2.0,1.9488056,2.2284,2.0277619481086733
TKT-115480,Low,0,0,None,0.2,0.4857986,0.0,0.2600295104086399
TKT-115481,Low,-1,0,None,0.3,0.036962382,1.69665,0.4872668448835612
TKT-115482,Medium,0,0,None,0.2,0.6429595,1.09965,0.5349658228456974
TKT-115483,Medium,1,0,None,1.0,1.0042081,0.2136,0.8441928297281266
TKT-115484,Medium,0,0,None,0.4,2.0941286,1.2999,1.1729250267148017
TKT-115485,Critical,1,0,None,3.0,2.9681032,2.4078,2.8703961014747623
TKT-115486,High,0,0,None,2.0,1.9488056,1.96125,1.9743319392204286
TKT-115487,Low,-1,0,None,0.3,0.09956941,0.9231,0.3544692978262901
TKT-115488,Low,0,0,None,0.15,0.12187548,0.3096,0.1720764197409153
TKT-115489,Medium,-1,0,None,0.05,0.15748627,2.916,0.6608201744034886
TKT-115490,Low,-1,0,None,0.05,0.15748627,0.9636,0.27034019250422714
TKT-115491,Medium,1,0,None,1.1,1.0012358,1.4595,1.137332546710968
TKT-115492,Critical,0,0,None,2.9,2.26745,2.76105,2.650817573070526
TKT-115493,Medium,0,0,None,1.2,1.0600208,2.76105,1.4632173001766207
TKT-115494,High,2,1,Hidden Crisis,2.0,1.8930382,1.36425,1.8354133427143096
TKT-115495,High,-1,0,None,2.1,1.9981121,2.83995,2.212329202890396
TKT-115496,Medium,-1,0,None,0.4,2.0941286,2.28585,1.3701150253415109
TKT-115497,Medium,0,0,None,0.3,1.3503485,2.28585,1.0647919803857804
TKT-115498,Medium,1,0,None,0.4,2.0941286,1.49535,1.2120150163769723
TKT-115499,High,1,0,None,2.0,1.29454,1.2999,1.6130690276622772
TKT-115500,Critical,0,0,None,3.0,2.996188,2.11995,2.8226557850837706
TKT-115501,High,1,0,None,2.0,1.998326,1.2999,1.8593940913677216
TKT-115502,Low,-2,1,False Alarm,0.15,0.12187548,1.5297,0.41609642878174785
TKT-115503,Low,-1,0,None,0.2,0.6429595,0.0,0.31503581777215
TKT-115504,Medium,1,0,None,0.3,0.036962382,2.68545,0.6850268546491862
TKT-115505,Medium,1,0,None,1.0,1.0042081,0.0,0.8014728307724
TKT-115506,Medium,1,0,None,1.1,1.0012358,2.3439,1.3142125487327576
TKT-115507,Medium,1,0,None,1.2,1.0600208,0.0,0.9110073029994965
TKT-115508,High,-1,0,None,2.0,1.998326,2.83995,2.1674040973186495
TKT-115509,Low,0,0,None,0.15,0.12187548,1.4595,0.4020564116537571
TKT-115510,Medium,1,0,None,1.2,1.0980611,0.2433,0.9729814022779465
TKT-115511,High,-1,0,None,2.0,1.9488056,2.28585,2.039251959323883
TKT-115512,Low,-1,0,None,0.2,0.57010436,0.8283,0.45519652739167216
TKT-115513,High,0,0,None,2.0,1.9488056,0.57195,1.696471953392029
TKT-115514,Low,0,0,None,0.3,0.038576685,1.36425,0.4213518340140581
TKT-115515,High,1,0,None,2.0,1.29454,0.90345,1.5337790191173553
TKT-115516,Medium,1,0,None,0.2,0.6429595,2.3439,0.783815810829401
TKT-115517,High,1,0,None,2.0,1.29454,2.3439,1.8218690097332
TKT-115518,High,2,1,Hidden Crisis,2.1,1.9981121,1.86615,2.0175691902637483
TKT-115519,High,0,0,None,2.1,1.9981121,2.28585,2.1015091955661775
TKT-115520,Medium,1,0,None,0.4,2.0941286,1.5297,1.2188850238919258
TKT-115521,Medium,1,0,None,0.3,0.19682762,2.76105,0.756099669635296
TKT-115522,Medium,0,0,None,0.3,1.3503485,2.68545,1.1447119861841202
TKT-115523,High,1,0,None,2.0,1.29454,2.616,1.876289004087448
TKT-115524,Low,-1,0,None,0.3,0.09956941,0.57195,0.2842393025755882
TKT-115525,Medium,0,0,None,1.2,1.0980611,0.8826,1.1008414030075073
TKT-115526,Medium,1,0,None,1.2,1.0980611,2.01165,1.326651418209076
TKT-115527,High,2,1,Hidden Crisis,2.0,1.8930382,2.3439,2.031343346834183
TKT-115528,Medium,1,0,None,1.1,0.64617956,0.7407,0.8693028569221497
TKT-115529,High,0,0,None,2.0,1.998326,1.1277,1.8249540746212005
TKT-115530,High,2,1,Hidden Crisis,1.6,1.0733339,2.2284,1.541346859931946
TKT-115531,High,-1,0,None,2.1,1.9981121,2.17515,2.0793691694736482
TKT-115532,Low,0,0,None,0.15,0.12187548,1.9116,0.4924764193594456
TKT-115533,Medium,1,0,None,1.0,1.0042081,2.28585,1.258642840385437
TKT-115534,Low,-1,0,None,0.05,0.15748627,1.6527,0.40816018600016835
TKT-115535,High,0,0,None,2.0,1.998326,1.4595,1.8913140714168548
TKT-115536,Medium,0,0,None,0.3,0.19682762,1.7784,0.5595696613192558
TKT-115537,Medium,0,0,None,1.3,1.4184979,0.4911,1.179694253206253
TKT-115538,Medium,1,0,None,1.2,1.0600208,0.27015,0.9650373041629792
TKT-115539,Medium,1,0,None,1.1,0.63175684,1.569,1.0299149066209794
TKT-115540,High,1,0,None,2.1,1.9981121,2.916,2.2275391638278963
TKT-115541,Low,-1,0,None,0.3,0.036962382,0.6102,0.2699768368154764
TKT-115542,Medium,0,0,None,0.15,0.12187548,2.0634,0.5228364266455174
TKT-115543,High,2,1,Hidden Crisis,2.0,1.998326,0.34485,1.6683840811252595
TKT-115544,High,1,0,None,2.0,1.2823856,1.7784,1.7045149445533752
TKT-115545,Medium,0,0,None,0.3,1.3503485,1.9116,0.9899419695138931
TKT-115546,Medium,1,0,None,1.0,1.0042081,0.98505,0.9984828352928162
TKT-115547,High,-1,0,None,2.0,1.8930382,2.2284,2.008243352174759
TKT-115548,Medium,1,0,None,1.2,1.0600208,1.49535,1.210077303647995
TKT-115549,Medium,0,0,None,0.3,0.036962382,2.3439,0.6167168322950601
TKT-115550,High,0,0,None,2.1,1.9981121,0.3798,1.7202991843223572
TKT-115551,High,1,0,None,2.0,1.29454,1.36425,1.625939005613327
TKT-115552,High,2,1,Hidden Crisis,2.0,1.9488056,0.7731,1.7367019534111023
TKT-115553,Medium,1,0,None,1.1,1.0012358,0.80865,1.0071625590324402
TKT-115554,Medium,0,0,None,1.1,0.63175684,0.2175,0.7596149057149887
TKT-115555,Medium,1,0,None,0.2,0.6429595,1.4295,0.6009358145296573
TKT-115556,High,1,0,None,2.0,1.998326,1.69665,1.9387440860271454
TKT-115557,Medium,1,0,None,1.1,0.63175684,1.2429,0.9646949082612991
TKT-115558,Medium,1,0,None,0.3,0.19682762,1.61205,0.5262996837496758
TKT-115559,Medium,1,0,None,0.4,2.0941286,1.9116,1.2952650144696236
TKT-115560,Low,0,0,None,0.2,0.04953258,0.63615,0.23456640522927047
TKT-115561,Medium,1,0,None,0.3,0.19682762,1.7784,0.5595696613192558
TKT-115562,Medium,-1,0,None,0.3,0.09956941,2.17515,0.6048792824149132
TKT-115563,High,0,0,None,2.0,1.8930382,0.3702,1.6366033554077148
TKT-115564,Medium,0,0,None,1.0,1.0042081,2.01165,1.2038028478622438
TKT-115565,High,1,0,None,2.0,1.998326,1.27095,1.8536040723323821
TKT-115566,Low,-1,0,None,0.15,0.16172615,1.7784,0.47978414297103883
TKT-115567,High,0,0,None,2.1,1.9981121,0.3798,1.7202991843223572
TKT-115568,Medium,1,0,None,1.6,1.0733339,0.336,1.162866860628128
TKT-115569,Low,-1,0,None,0.2,0.04953258,0.94365,0.2960664061829448
TKT-115570,Medium,0,0,None,1.3,1.4184979,0.35385,1.1522442519664766
TKT-115571,Medium,1,0,None,1.1,0.63175684,0.75675,0.8674649029970168
TKT-115572,Medium,1,0,None,1.2,1.0600208,0.441,0.9992073059082032
TKT-115573,Low,0,0,None,0.3,0.036962382,0.0,0.14793683923780918
TKT-115574,Low,-1,0,None,0.15,0.12187548,0.0,0.11015642061829567
TKT-115575,Medium,1,0,None,0.3,0.036996286,2.2284,0.5936287039890886
TKT-115576,Low,-2,1,False Alarm,0.3,0.036962382,1.07535,0.3630068484693766
TKT-115577,Medium,0,0,None,1.2,1.0600208,0.0,0.9110073029994965
TKT-115578,Medium,1,0,None,0.05,0.15748627,2.916,0.6608201744034886
TKT-115579,Low,-2,1,False Alarm,0.2,0.04953258,0.6804,0.24341640751808882
TKT-115580,Medium,1,0,None,0.1,0.81794167,1.7784,0.6869595725089311
TKT-115581,Low,-1,0,None,0.3,0.09956941,1.0266,0.3751692995429039
TKT-115582,High,0,0,None,2.0,1.9488056,2.68545,2.119171965122223
TKT-115583,High,0,0,None,2.0,1.9488056,1.18215,1.818511950969696
TKT-115584,Low,-1,0,None,0.2,0.04953258,0.75675,0.25868640225380657
TKT-115585,High,1,0,None,2.0,1.9488056,0.8826,1.7586019515991211
TKT-115586,Medium,1,0,None,0.2,0.4857986,1.69665,0.5993595160543919
TKT-115587,High,2,1,Hidden Crisis,2.0,1.998326,2.01165,2.0017440974712373
TKT-115588,Low,0,0,None,0.2,0.57010436,0.0,0.28953652754426
TKT-115589,High,0,0,None,2.0,1.9488056,2.83995,2.150071966648102
TKT-115590,Medium,0,0,None,1.2,1.0600208,1.07535,1.1260773122310639
TKT-115591,High,1,0,None,2.1,1.9981121,0.441,1.7325391888618469
TKT-115592,High,1,0,None,2.0,1.998326,2.76105,2.1516240775585174
TKT-115593,High,-1,0,None,2.0,1.8930382,1.96125,1.9548133432865142
TKT-115594,Medium,-1,0,None,0.2,0.4857986,1.7784,0.6157094992697238
TKT-115595,High,0,0,None,2.0,1.998326,1.27095,1.8536040723323821
TKT-115596,High,1,0,None,2.0,1.998326,2.68545,2.1365040957927706
TKT-115597,High,0,0,None,2.0,1.8930382,2.2284,2.008243352174759
TKT-115598,Medium,1,0,None,0.2,0.4857986,1.7784,0.6157094992697238
TKT-115599,Low,-1,0,None,0.2,0.04953258,0.6225,0.231836405210197
TKT-115600,Medium,0,0,None,0.2,0.57010436,2.616,0.812736514955759
TKT-115601,Medium,-1,0,None,1.6,1.0733339,1.21245,1.3381568670272828
TKT-115602,Low,0,0,None,0.05,0.15748627,1.5297,0.38356020469218494
TKT-115603,Low,-2,1,False Alarm,0.3,0.038576685,1.39755,0.4280118424445391
TKT-115604,Medium,0,0,None,1.1,1.0012358,1.21245,1.0879225611686707
TKT-115605,Low,0,0,None,0.1,0.81794167,0.55875,0.4430295784026384
TKT-115606,Low,0,0,None,0.1,0.81794167,0.0,0.33127958364784715
TKT-115607,Medium,1,0,None,0.2,0.6429595,1.49535,0.6141058184206485
TKT-115608,Medium,1,0,None,1.1,1.0012358,1.18215,1.0818625569343567
TKT-115609,Medium,1,0,None,0.3,0.09956941,1.96125,0.5620992884039879
TKT-115610,Medium,1,0,None,0.4,2.0941286,2.17515,1.3479749992489816
TKT-115611,Low,0,0,None,0.3,0.036962382,0.86415,0.3207668367773294
TKT-115612,Low,0,0,None,0.05,0.15748627,0.0,0.07762019652873277
TKT-115613,Medium,1,0,None,0.2,0.4857986,1.4595,0.5519295014441014
TKT-115614,High,0,0,None,2.0,1.998326,1.4295,1.8853140771389008
TKT-115615,Medium,0,0,None,0.3,1.3503485,2.4705,1.1017219692468645
